1181,4,0,2,0,1
1182,4,0,1,0,0
1183,4,0,2,0,1
1184,4,0,1,0,0
1185,4,1,2,0,0
1186,4,1,1,0,0
1187,4,2,2,0,0
1188,4,1,2,0,0
1189,4,2,2,1,0
1190,4,1,2,1,0
1191,4,2,2,2,0
1192,4,1,2,1,0
1193,4,2,2,2,0
1194,4,1,2,1,0
1195,4,2,2,2,0
1196,4,1,2,1,0
1197,4,2,2,2,0
1198,4,1,2,1,0
1199,4,2,2,2,0
1200,4,1,2,2,0
1201,4,1,2,3,0
1202,4,0,2,3,0
1203,4,0,2,4,0
1204,4,0,1,4,0
1205,4,0,2,3,0
1206,4,0,1,3,0
1207,4,0,2,2,0
1208,4,1,1,2,0
1209,4,1,2,1,0
1210,4,2,1,1,0
1211,4,1,2,0,0
1212,4,2,1,0,0
1213,4,1,2,0,0
1214,4,2,1,0,0
1215,4,1,2,0,0
1216,4,2,1,0,0
1217,4,1,2,0,0
1218,4,2,1,0,0
1219,4,1,2,0,0
1220,4,2,2,0,0
1221,4,1,2,1,0
1222,4,2,2,1,0
1223,4,1,2,2,0
1224,4,1,2,1,1
1225,4,0,2,2,0
1226,4,0,2,1,1
1227,4,0,2,2,0
1228,4,0,2,1,1
1229,4,0,2,2,0
1230,4,0,2,1,1
1231,4,0,2,2,0
1232,4,0,2,2,1
1233,4,0,2,3,0
1234,4,0,2,3,1
1235,4,0,2,4,0
1236,4,0,1,4,1
1237,4,0,2,3,0
1238,4,0,1,3,1
1239,4,0,2,2,0
1240,4,0,1,2,1
1241,4,0,2,1,0
1242,4,0,1,1,1
1243,4,0,2,0,0
1244,4,0,1,0,1
1245,4,0,2,0,0
1246,4,0,1,0,1
1247,4,0,2,0,0
1248,4,0,1,0,1
1249,4,0,2,0,0
1250,4,0,1,0,1
1251,4,0,2,0,0
1252,4,0,2,0,1
1253,4,0,2,1,0
1254,4,0,2,1,1
1255,4,0,2,2,0
1256,4,1,2,1,0
1257,4,1,2,2,0
1258,4,2,2,1,0
1259,4,1,2,2,0
1260,4,2,2,1,0
1261,4,1,2,2,0
1262,4,2,2,1,0
1263,4,1,2,2,0
1264,4,2,2,2,0
1265,4,1,2,3,0
1266,4,2,2,3,0
1267,4,1,2,4,0
1268,4,2,1,4,0
1269,4,1,2,3,0
1270,4,2,1,3,0
1271,4,1,2,2,0
1272,4,1,1,2,1
1273,4,0,2,1,0
1274,4,0,1,1,1
1275,4,0,2,0,0
1276,4,0,1,0,1
1277,4,0,2,0,0
1278,4,0,1,0,1
1279,4,0,2,0,0
1280,4,0,1,0,1
1281,4,0,2,0,0
1282,4,0,1,0,1
1283,4,0,2,0,0
1284,4,0,2,0,1
1285,4,0,2,1,0
1286,4,0,2,1,1
1287,4,0,2,2,0
1288,4,0,2,1,1
1289,4,0,2,2,0
1290,4,0,2,1,1
1291,4,0,2,2,0
1292,4,0,2,1,1
1293,4,0,2,2,0
1294,4,0,2,1,1
1295,4,0,2,2,0
1296,4,0,2,2,1
1297,4,0,2,3,0
1298,4,0,2,3,1
1299,4,0,2,4,0
1300,4,0,1,4,1
1301,4,0,2,3,0
1302,4,0,1,3,1
1303,4,0,2,2,0
1304,4,1,1,2,0
1305,4,1,2,1,0
1306,4,2,1,1,0
1307,4,1,2,0,0
1308,4,2,1,0,0
1309,4,1,2,0,0
1310,4,2,1,0,0
1311,4,1,2,0,0
1312,4,2,1,0,0
1313,4,1,2,0,0
1314,4,2,1,0,0
1315,4,1,2,0,0
1316,4,2,2,0,0
1317,4,1,2,1,0
1318,4,2,2,1,0
1319,4,1,2,2,0
1320,4,1,2,1,1
1321,4,0,2,2,0
1322,4,0,2,1,1
1323,4,0,2,2,0
1324,4,0,2,1,1
1325,4,0,2,2,0
1326,4,0,2,1,1
1327,4,0,2,2,0
1328,4,0,2,2,1
1329,4,0,2,3,0
1330,4,0,2,3,1
1331,4,0,2,4,0
1332,4,0,1,4,1
1333,4,0,2,3,0
1334,4,0,1,3,1
1335,4,0,2,2,0
1336,4,0,1,2,1
1337,4,0,2,1,0
1338,4,0,1,1,1
1339,4,0,2,0,0
1340,4,0,1,0,1
1341,4,0,2,0,0
1342,4,0,1,0,1
1343,4,0,2,0,0
1344,4,0,1,0,1
1345,4,0,2,0,0
1346,4,0,1,0,1
1347,4,0,2,0,0
1348,4,0,2,0,1
1349,4,0,2,1,0
1350,4,0,2,1,1
1351,4,0,2,2,0
1352,4,1,2,1,0
1353,4,1,2,2,0
1354,4,2,2,1,0
1355,4,1,2,2,0
1356,4,2,2,1,0
1357,4,1,2,2,0
1358,4,2,2,1,0
1359,4,1,2,2,0
1360,4,2,2,2,0
1361,4,1,2,3,0
1362,4,2,2,3,0
1363,4,1,2,4,0
1364,4,2,1,4,0
1365,4,1,2,3,0
1366,4,2,1,3,0
1367,4,1,2,2,0
1368,4,1,1,2,1
1369,4,0,2,1,0
1370,4,0,1,1,1
1371,4,0,2,0,0
1372,4,0,1,0,1
1373,4,0,2,0,0
1374,4,0,1,0,1
1375,4,0,2,0,0
1376,4,0,1,0,1
1377,4,0,2,0,0
1378,4,0,1,0,1
1379,4,0,2,0,0
1380,4,0,2,0,1
1381,4,0,2,1,0
1382,4,0,2,1,1
1383,4,0,2,2,0
1384,4,0,2,1,1
1385,4,0,2,2,0
1386,4,0,2,1,1
1387,4,0,2,2,0
1388,4,0,2,1,1
1389,4,0,2,2,0
1390,4,0,2,1,1
1391,4,0,2,2,0
1392,4,0,2,2,1
1393,4,0,2,3,0
1394,4,0,2,3,1
1395,4,0,2,4,0
1396,4,0,1,4,1
1397,4,0,2,3,0
1398,4,0,1,3,1
1399,4,0,2,2,0
1400,4,1,1,2,0
1401,4,1,2,1,0
1402,4,2,1,1,0
1403,4,1,2,0,0
1404,4,2,1,0,0
1405,4,1,2,0,0
1406,4,2,1,0,0
1407,4,1,2,0,0
1408,4,2,1,0,0
1409,4,1,2,0,0
1410,4,2,1,0,0
1411,4,1,2,0,0
1412,4,2,2,0,0
1413,4,1,2,1,0
1414,4,2,2,1,0
1415,4,1,2,2,0
1416,4,1,2,1,1
1417,4,0,2,2,0
1418,4,0,2,1,1
1419,4,0,2,2,0
1420,4,0,2,1,1
1421,4,0,2,2,0
1422,4,0,2,1,1
1423,4,0,2,2,0
1424,4,0,2,2,1
1425,4,0,2,3,0
1426,4,0,2,3,1
1427,4,0,2,4,0
1428,4,0,1,4,1
1429,4,0,2,3,0
1430,4,0,1,3,1
1431,4,0,2,2,0
1432,4,0,1,2,1
1433,4,0,2,1,0
1434,4,0,1,1,1
1435,4,0,2,0,0
1436,4,0,1,0,1
1437,4,0,2,0,0
1438,4,0,1,0,1
1439,4,0,2,0,0
1440,4,0,1,0,1
1441,4,0,2,0,0
1442,4,0,1,0,1
1443,4,0,2,0,0
1444,4,0,2,0,1
1445,4,0,2,1,0
1446,4,0,2,1,1
1447,4,0,2,2,0
1448,4,1,2,1,0
1449,4,1,2,2,0
1450,4,2,2,1,0
1451,4,1,2,2,0
1452,4,2,2,1,0
1453,4,1,2,2,0
1454,4,2,2,1,0
1455,4,1,2,2,0
1456,4,2,2,2,0
1457,4,1,2,3,0
1458,4,2,2,3,0
1459,4,1,2,4,0
1460,4,2,1,4,0
1461,4,1,2,3,0
1462,4,2,1,3,0
1463,4,1,2,2,0
1464,4,1,1,2,1
1465,4,0,2,1,0
1466,4,0,1,1,1
1467,4,0,2,0,0
1468,4,0,1,0,1
1469,4,0,2,0,0
1470,4,0,1,0,1
1471,4,0,2,0,0
1472,4,0,1,0,1
1473,4,0,2,0,0
1474,4,0,1,0,1
1475,4,0,2,0,0
1476,4,0,2,0,1
1477,4,0,2,1,0
1478,4,0,2,1,1
1479,4,0,2,2,0
1480,4,0,2,1,1
1481,4,0,2,2,0
1482,4,0,2,1,1
1483,4,0,2,2,0
1484,4,0,2,1,1
1485,4,0,2,2,0
1486,4,0,2,1,1
1487,4,0,2,2,0
1488,4,0,2,2,1
1489,4,0,2,3,0
1490,4,0,2,3,1
1491,4,0,2,4,0
1492,4,0,1,4,1
1493,4,0,2,3,0
1494,4,0,1,3,1
1495,4,0,2,2,0
1496,4,1,1,2,0
1497,4,1,2,1,0
1498,4,2,1,1,0
1499,4,1,2,0,0
1500,4,2,1,0,0
1501,4,1,2,0,0
1502,4,2,1,0,0
1503,4,1,2,0,0
1504,4,2,1,0,0
1505,4,1,2,0,0
1506,4,2,1,0,0
1507,4,1,2,0,0
1508,4,2,2,0,0
1509,4,1,2,1,0
1510,4,2,2,1,0
1511,4,1,2,2,0
1512,4,1,2,1,1
1513,4,0,2,2,0
1514,4,0,2,1,1
1515,4,0,2,2,0
1516,4,0,2,1,1
1517,4,0,2,2,0
1518,4,0,2,1,1
1519,4,0,2,2,0
1520,4,0,2,2,1
1521,4,0,2,3,0
1522,4,0,2,3,1
1523,4,0,2,4,0
1524,4,0,1,4,1
1525,4,0,2,3,0
1526,4,0,1,3,1
1527,4,0,2,2,0
1528,4,0,1,2,1
1529,4,0,2,1,0
1530,4,0,1,1,1
1531,4,0,2,0,0
1532,4,0,1,0,1
1533,4,0,2,0,0
1534,4,0,1,0,1
1535,4,0,2,0,0
1536,4,0,1,0,1
1537,4,0,2,0,0
1538,4,0,1,0,1
1539,4,0,2,0,0
1540,4,0,2,0,1
1541,4,0,2,1,0
1542,4,0,2,1,1
1543,4,0,2,2,0
1544,4,1,2,1,0
1545,4,1,2,2,0
1546,4,2,2,1,0
1547,4,1,2,2,0
1548,4,2,2,1,0
1549,4,1,2,2,0
1550,4,2,2,1,0
1551,4,1,2,2,0
1552,4,2,2,2,0
1553,4,1,2,3,0
1554,4,2,2,3,0
1555,4,1,2,4,0
1556,4,2,1,4,0
1557,4,1,2,3,0
1558,4,2,1,3,0
1559,4,1,2,2,0
1560,4,1,1,2,1
1561,4,0,2,1,0
1562,4,0,1,1,1
1563,4,0,2,0,0
1564,4,0,1,0,1
1565,4,0,2,0,0
1566,4,0,1,0,1
1567,4,0,2,0,0
1568,4,0,1,0,1
1569,4,0,2,0,0
1570,4,0,1,0,1
1571,4,0,2,0,0
1572,4,0,2,0,1
1573,4,0,2,1,0
1574,4,0,2,1,1
1575,4,0,2,2,0
1576,4,0,2,1,1
1577,4,0,2,2,0
1578,4,0,2,1,1
1579,4,0,2,2,0
1580,4,0,2,1,1
1581,4,0,2,2,0
1582,4,0,2,1,1
1583,4,0,2,2,0
1584,4,0,2,2,1
1585,4,0,2,3,0
1586,4,0,2,3,1
1587,4,0,2,4,0
1588,4,0,1,4,1
1589,4,0,2,3,0
1590,4,0,1,3,1
1591,4,0,2,2,0
1592,4,1,1,2,0
1593,4,1,2,1,0
1594,4,2,1,1,0
1595,4,1,2,0,0
1596,4,2,1,0,0
1597,4,1,2,0,0
1598,4,2,1,0,0
1599,4,1,2,0,0
1600,4,2,1,0,0
