2606,4
2607,6
2608,2
2609,3
2610,3
2611,3
2616,1
2620,1
2621,3
2622,3
2623,6
2624,1
2625,2
2628,1
2629,1
2632,1
2633,2
2636,2
2637,2
2646,1
2647,2
2650,1
2651,1
2652,2
2653,2
2674,1
2676,1
2677,2
2682,1
2683,1
2688,16
2816,3
2817,5
2818,5
2819,5
2820,3
2821,2
2822,3
2823,2
2824,3
2825,3
2826,5
2827,7
2828,3
2829,4
2830,3
2831,5
2832,3
2833,4
2834,2
2835,2
2836,3
2837,4
2838,1
2839,1
2840,3
2841,4
2842,5
2843,7
2844,1
2845,1
2846,1
2847,1
2848,3
2849,4
2850,3
2851,5
2852,1
2853,1
2854,3
2855,1
2856,1
2857,1
2858,2
2859,1
2860,2
2861,2
2862,1
2863,2
2866,1
2867,1
2868,1
2870,1
2871,1
2874,1
2875,1
2876,1
2877,2
2878,2
2879,5
2880,3
2881,3
2884,1
2890,2
2891,1
2902,2
2903,2
2909,1
2916,1
2917,1
2922,1
2923,1
2924,1
2925,1
2930,1
2931,2
2934,1
2935,1
2942,1
2944,8
3072,4
3073,8
3074,4
3075,4
3076,5
3077,4
3078,4
3079,4
3080,3
3081,3
3082,3
3083,3
3084,2
3085,2
3086,3
3087,4
3088,2
3089,3
3090,2
3091,1
3092,2
3093,2
3094,1
3095,1
3096,3
3097,6
3098,3
3099,5
3100,1
3101,2
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,2
3109,3
3110,1
3111,1
3112,2
3113,1
3114,1
3115,2
3116,2
3118,4
3119,5
3123,1
3130,1
3131,2
3132,1
3133,2
3134,1
3135,2
3138,1
3139,2
3150,1
3151,1
3159,1
3162,1
3163,1
3169,1
3178,1
3179,1
3194,1
3195,1
3198,2
3200,8
3328,4
3329,9
3330,3
3331,3
3332,3
3333,3
3334,3
3335,3
3336,4
3337,4
3338,6
3339,9
3340,4
3341,6
3342,2
3343,3
3344,1
3345,2
3346,2
3347,3
3348,1
3349,2
3350,2
3351,2
3352,3
3353,5
3354,3
3355,4
3356,3
3357,4
3358,2
3359,4
3360,2
3361,1
3362,2
3363,1
3364,2
3365,3
3366,3
3367,4
3368,2
3369,1
3370,1
3372,1
3374,5
3375,6
3376,2
3377,2
3378,1
3382,1
3383,1
3384,1
3385,1
3390,1
3391,3
3398,1
3399,1
3402,1
3408,2
3409,3
3410,3
3411,4
3416,1
3417,2
3420,2
3421,1
3422,1
3423,3
3424,1
3425,1
3427,1
3428,1
3429,2
3430,1
3431,1
3434,1
3435,2
3437,1
3450,1
3454,8
3455,2
3584,3
3585,8
3586,3
3587,4
3588,3
3589,3
3590,7
3591,8
3592,3
3593,4
3594,3
3595,4
3596,1
3597,1
3598,6
3599,7
3600,3
3601,3
3602,2
3603,3
3604,2
3605,1
3608,3
3609,5
3610,1
3611,3
3612,2
3613,3
3615,1
3617,1
3618,1
3622,1
3623,1
3624,2
3625,3
3628,1
3629,1
3630,4
3631,4
3632,1
3633,2
3634,2
3635,2
3636,2
3637,3
3639,1
3642,1
3644,1
3645,1
3646,2
3647,5
3649,1
3650,1
3651,1
3652,3
3653,4
3660,1
3668,1
3669,1
3680,2
3681,2
3684,1
3685,1
3686,1
3687,2
3698,1
3699,1
3700,1
3701,1
3710,14
3711,9
3840,5
3841,11
3842,2
3843,2
3844,4
3845,3
3846,3
3847,2
3848,4
3849,6
3850,2
3851,2
3852,4
3853,4
3854,4
3855,3
3856,5
3857,5
3858,2
3859,2
3860,2
3861,4
3862,2
3863,3
3864,2
3865,3
3866,1
3867,2
3868,3
3869,4
3870,4
3871,5
3872,1
3873,2
3874,3
3875,3
3876,1
3877,3
3878,1
3879,1
3880,4
3881,4
3882,2
3883,2
3884,2
3885,1
3888,2
3889,3
3890,3
3891,4
3892,2
3893,3
3894,7
3895,9
3896,1
3897,1
3900,3
3901,5
3902,2
3903,3
3906,2
3907,3
3908,2
3909,3
3910,3
3911,4
3912,1
3913,2
3916,1
3917,1
3934,1
3936,2
3937,2
3943,2
3952,2
3953,2
3964,2
3965,2
3966,13
3967,8
4096,2
4097,3
4098,2
4099,2
4100,5
4101,5
4102,5
4103,5
4104,3
4105,4
4106,3
4107,4
4108,5
4109,4
4110,5
4111,4
4112,4
4113,5
4114,4
4115,5
4116,1
4117,1
4118,2
4119,2
4120,1
4122,2
4123,3
4124,3
4125,5
4126,2
4127,4
4128,1
4129,2
4130,2
4131,4
4132,2
4133,3
4134,1
4135,2
4136,2
4137,2
4138,1
4139,1
4142,1
4143,1
4144,2
4145,4
4146,4
4147,6
4148,5
4149,7
4150,4
4151,5
4152,3
4153,4
4154,3
4155,5
4156,4
4157,5
4158,4
4159,6
4160,3
4161,5
4162,3
4163,5
4164,1
4165,4
4166,2
4167,4
4170,1
4171,2
4172,3
4173,4
4174,1
4176,3
4177,3
4178,1
4179,1
4181,1
4186,1
4187,1
4192,2
4193,2
4194,3
4195,4
4196,2
4197,3
4199,1
4201,1
4208,2
4209,2
4210,1
4211,2
4212,1
4214,2
4215,2
4216,1
4217,1
4220,6
4221,3
4352,4
4353,8
4354,8
4355,7
4356,6
4357,6
4358,5
4359,6
4360,3
4361,4
4362,3
4363,3
4364,10
4365,10
4366,4
4367,4
4368,4
4369,5
4370,3
4371,4
4376,2
4377,3
4378,3
4379,7
4380,3
4381,5
4382,2
4383,4
4384,3
4385,4
4386,2
4387,5
4388,1
4389,3
4390,1
4391,2
4393,1
4394,2
4395,4
4396,2
4397,3
4398,9
4399,11
4400,9
4401,13
4402,13
4403,18
4404,6
4405,9
4408,12
4409,18
4410,14
4411,17
4412,7
4413,10
4414,14
4415,16
4416,10
4417,17
4418,5
4419,8
4420,6
4421,10
4422,3
4423,6
4424,2
4425,7
4426,1
4427,4
4428,1
4429,2
4432,2
4433,3
4434,3
4435,5
4436,2
4437,2
4438,1
4439,2
4440,1
4446,1
4447,1
4451,1
4452,2
4453,1
4457,1
4462,2
4463,1
4472,1
4473,1
4474,1
4476,10
4477,3
4480,1
4608,3
4609,5
4610,7
4611,5
4612,4
4613,3
4614,6
4615,8
4616,4
4617,5
4618,2
4619,1
4622,3
4623,2
4624,4
4625,4
4626,3
4627,3
4628,4
4629,5
4632,3
4633,5
4634,9
4635,13
4636,5
4637,8
4638,8
4639,15
4640,4
4641,7
4642,3
4643,5
4644,2
4645,4
4646,8
4647,12
4648,5
4649,6
4650,10
4651,13
4652,8
4653,9
4654,5
4655,6
4656,10
4657,12
4658,7
4659,8
4660,15
4661,21
4662,14
4663,19
4664,10
4665,12
4666,12
4667,13
4668,7
4669,8
4670,12
4671,17
4672,16
4673,20
4674,18
4675,22
4676,14
4677,16
4678,11
4679,13
4680,13
4681,18
4682,10
4683,14
4684,3
4685,5
4686,2
4687,6
4688,3
4689,8
4690,3
4691,6
4692,4
4693,7
4694,2
4695,5
4698,2
4699,6
4700,3
4701,4
4708,4
4709,3
4710,1
4711,2
4714,1
4715,3
4716,1
4717,1
4722,1
4723,1
4730,1
4731,1
4732,14
4733,10
4864,4
4865,8
4866,5
4867,4
4868,5
4869,4
4870,4
4871,5
4872,6
4873,8
4874,3
4875,3
4876,1
4877,1
4878,3
4879,1
4880,4
4881,3
4882,4
4883,5
4884,5
4885,8
4886,5
4887,8
4888,4
4889,7
4890,5
4891,11
4892,6
4893,9
4894,8
4895,13
4896,9
4897,12
4898,3
4899,7
4900,10
4901,16
4902,4
4903,7
4904,8
4905,13
4906,7
4907,11
4908,2
4909,4
4910,7
4911,10
4912,16
4913,22
4914,7
4915,9
4916,15
4917,20
4918,14
4919,22
4920,17
4921,20
4922,14
4923,14
4924,15
4925,10
4926,9
4927,8
4928,26
4929,20
4930,25
4931,20
4932,17
4933,14
4934,18
4935,25
4936,14
4937,19
4938,13
4939,16
4940,15
4941,19
4942,10
4943,14
4944,2
4945,3
4946,6
4947,10
4948,3
4949,5
4950,3
4951,6
4952,1
4953,1
4954,1
4955,1
4956,3
4957,4
4958,4
4959,7
4961,1
4962,2
4963,1
4967,2
4970,1
4971,2
4972,1
4973,2
4984,1
4985,1
4986,13
4987,8
4988,8
4989,6
5120,4
5121,5
5122,5
5123,4
5124,4
5125,3
5126,5
5127,7
5128,4
5129,4
5130,5
5131,4
5132,5
5133,5
5134,7
5135,7
5136,6
5137,7
5138,4
5139,4
5140,5
5141,8
5142,3
5143,9
5144,2
5145,8
5146,2
5147,8
5148,2
5149,7
5150,6
5151,9
5152,12
5153,16
5154,13
5155,19
5156,8
5157,10
5158,9
5159,16
5160,5
5161,8
5162,8
5163,10
5166,12
5167,13
5168,15
5169,17
5170,16
5171,16
5172,7
5173,9
5174,15
5175,16
5176,18
5177,14
5178,16
5179,15
5180,13
5181,10
5182,16
5183,13
5184,15
5185,13
5186,20
5187,16
5188,16
5189,16
5190,12
5191,14
5192,16
5193,17
5194,15
5195,15
5196,12
5197,12
5198,13
5199,16
5200,6
5201,10
5202,4
5203,5
5204,4
5205,6
5206,1
5207,3
5208,1
5209,4
5210,1
5211,3
5214,1
5215,3
5217,2
5218,1
5220,2
5221,4
5223,1
5224,1
5225,1
5230,2
5231,2
5240,2
5241,2
5242,13
5243,4
5244,3
5245,2
5376,8
5377,10
5378,6
5379,5
5380,7
5381,7
5382,6
5383,9
5384,3
5385,3
5386,3
5387,2
5388,2
5389,1
5390,2
5391,1
5392,3
5393,2
5394,3
5395,5
5396,4
5397,6
5398,1
5399,4
5400,2
5401,8
5402,4
5403,7
5404,8
5405,14
5406,6
5407,11
5408,8
5409,10
5410,9
5411,11
5412,10
5413,14
5414,3
5415,6
5416,1
5417,2
5418,3
5419,6
5420,12
5421,13
5422,9
5423,10
5424,4
5425,3
5426,15
5427,14
5428,13
5429,14
5430,14
5431,15
5432,9
5433,9
5434,6
5435,6
5438,6
5439,6
5440,18
5441,17
5442,18
5443,18
5444,18
5445,18
5446,17
5447,17
5448,15
5449,18
5450,15
5451,17
5452,12
5453,10
5454,11
5455,12
5458,6
5459,9
5460,3
5461,5
5462,2
5463,4
5464,1
5465,1
5468,1
5469,1
5477,1
5479,1
5480,1
5481,1
5488,1
5489,1
5496,10
5497,10
5498,12
5499,10
5500,1
5632,9
5633,10
5634,7
5635,4
5636,7
5637,6
5638,8
5639,9
5640,4
5641,4
5642,5
5643,6
5644,4
5645,4
5646,3
5647,2
5648,10
5649,12
5650,2
5651,3
5652,2
5653,4
5654,4
5655,6
5656,6
5657,11
5658,7
5659,11
5660,5
5661,9
5662,6
5663,8
5664,6
5665,8
5666,21
5667,22
5668,8
5669,11
5670,14
5671,20
5672,5
5673,9
5674,5
5675,4
5676,7
5677,10
5678,7
5679,11
5680,11
5681,9
5682,8
5683,10
5684,21
5685,18
5686,10
5687,10
5688,7
5689,8
5690,13
5691,14
5692,6
5693,6
5694,20
5695,20
5696,17
5697,17
5698,9
5699,8
5700,11
5701,13
5702,18
5703,16
5704,12
5705,14
5708,13
5709,13
5710,3
5711,3
5712,3
5713,4
5714,4
5715,6
5720,2
5721,3
5722,1
5723,1
5726,2
5727,2
5728,3
5729,3
5734,1
5735,2
5744,1
5745,3
5750,4
5751,5
5752,12
5753,4
5754,4
5755,5
5888,7
5889,10
5890,4
5891,4
5892,5
5893,6
5894,5
5895,5
5896,4
5897,4
5898,5
5899,6
5900,4
5901,4
5902,4
5903,1
5904,2
5905,2
5906,6
5907,9
5908,3
5909,5
5910,6
5911,10
5912,9
5913,14
5914,9
5915,16
5916,9
5917,12
5918,3
5919,3
5920,6
5921,6
5922,4
5923,4
5924,6
5925,6
5926,7
5927,7
5928,9
5929,14
5930,5
5931,6
5932,7
5933,9
5934,2
5935,3
5936,17
5937,16
5938,10
5939,14
5940,9
5941,9
5942,15
5943,15
5944,18
5945,19
5946,8
5947,7
5948,7
5949,7
5950,2
5951,3
5952,1
5953,1
5954,18
5955,16
5956,18
5957,17
5958,12
5959,12
5960,18
5961,17
5962,12
5963,13
5968,3
5969,4
5970,1
5971,1
5982,1
5983,1
5986,1
5987,1
5988,2
5989,5
5991,1
5992,1
5993,1
6002,1
6003,1
6004,1
6005,2
6006,16
6007,19
6008,11
6009,1
6144,4
6145,5
6146,4
6147,5
6148,5
6149,5
6150,7
6151,7
6152,5
6153,5
6154,4
6155,5
6156,4
6157,5
6158,2
6159,1
6160,5
6161,6
6162,4
6163,6
6164,1
6165,2
6166,3
6167,4
6168,6
6169,8
6170,6
6171,10
6172,8
6173,14
6174,7
6175,8
6176,3
6177,2
6178,6
6179,8
6180,6
6181,7
6182,6
6183,5
6184,3
6185,3
6186,5
6187,5
6188,6
6189,9
6190,4
6191,3
6192,9
6193,9
6194,4
6195,4
6196,10
6197,11
6198,5
6199,6
6202,3
6203,4
6206,11
6207,14
6208,10
6209,13
6210,11
6211,14
6212,14
6213,18
6214,11
6215,14
6216,10
6217,12
6218,3
6219,4
6222,5
6223,4
6224,2
6225,2
6228,1
6229,1
6233,1
6240,1
6241,1
6244,1
6245,1
6247,1
6256,2
6257,3
6260,3
6261,4
6262,15
6263,8
6264,7
6265,6
6400,4
6401,5
6402,7
6403,6
6404,4
6405,4
6408,8
6409,9
6410,3
6411,3
6412,5
6413,5
6414,2
6415,2
6416,2
6417,2
6418,3
6419,3
6420,2
6421,3
6422,3
6423,4
6424,2
6425,3
6426,5
6427,8
6428,5
6429,7
6430,4
6431,4
6432,5
6433,5
6434,7
6435,10
6436,6
6437,7
6438,2
6439,2
6440,4
6441,5
6442,1
6444,5
6445,6
6446,1
6447,2
6448,2
6449,3
6450,4
6451,5
6452,5
6453,8
6454,5
6455,7
6456,6
6457,9
6460,4
6461,5
6462,3
6463,5
6464,9
6465,14
6466,10
6467,14
6468,12
6469,16
6472,1
6474,3
6475,3
6480,1
6481,1
6482,2
6483,2
6488,1
6489,1
6490,1
6498,2
6499,2
6502,2
6503,3
6504,1
6505,2
6508,3
6509,5
6511,2
6516,14
6517,19
6518,13
6519,3
6520,1
6656,2
6657,2
6658,6
6659,4
6660,3
6661,3
6662,9
6663,8
6664,5
6665,5
6666,5
6667,7
6668,4
6669,4
6670,2
6671,2
6672,1
6673,1
6674,1
6675,1
6676,4
6677,6
6678,3
6679,5
6680,5
6681,8
6682,7
6683,13
6684,6
6685,7
6686,5
6687,6
6688,4
6689,4
6690,7
6691,8
6692,4
6693,3
6694,5
6695,5
6696,6
6697,7
6698,5
6699,4
6700,8
6701,9
6702,4
6703,4
6704,5
6705,5
6706,8
6707,9
6708,7
6709,9
6710,1
6711,2
6712,5
6713,7
6714,1
6715,2
6716,2
6717,2
6718,10
6719,14
6720,5
6721,10
6722,3
6723,5
6724,3
6725,5
6726,4
6727,5
6730,3
6731,5
6732,1
6733,2
6736,1
6737,1
6739,1
6740,1
6741,1
6752,1
6753,1
6764,1
6765,2
6766,2
6767,3
6770,1
6771,2
6772,13
6773,10
6774,14
6775,9
6784,1
6912,4
6913,9
6914,5
6915,6
6916,6
6917,7
6918,6
6919,5
6920,7
6921,6
6922,4
6923,5
6924,2
6925,2
6926,2
6927,2
6928,1
6930,2
6931,2
6932,3
6933,2
6934,4
6935,5
6936,3
6937,4
6938,5
6939,9
6940,5
6941,7
6942,3
6943,3
6944,6
6945,8
6946,6
6947,6
6948,3
6949,2
6950,6
6951,6
6952,6
6953,5
6954,5
6955,6
6956,5
6957,6
6958,2
6959,3
6960,3
6961,3
6962,8
6963,10
6964,4
6965,5
6966,4
6967,4
6968,2
6969,2
6970,5
6971,7
6974,4
6975,4
6976,5
6977,5
6978,6
6979,7
6980,5
6981,8
6982,6
6983,11
6986,2
6987,4
6989,1
6990,2
6991,3
6992,1
6993,1
6994,1
6995,1
7000,1
7001,2
7010,2
7011,3
7012,1
7013,1
7016,2
7017,2
7018,1
7019,1
7020,1
7024,1
7025,2
7028,12
7029,3
7030,1
7031,1
7168,2
7169,3
7170,5
7171,4
7172,5
7173,5
7174,6
7175,6
7176,3
7177,4
7178,3
7179,4
7180,3
7181,4
7182,5
7183,7
7184,3
7185,5
7186,2
7187,3
7190,5
7191,5
7192,3
7193,5
7194,4
7195,6
7196,6
7197,9
7198,1
7199,2
7200,8
7201,11
7202,10
7203,11
7204,3
7205,3
7206,7
7207,8
7208,7
7209,5
7210,4
7211,2
7212,5
7213,4
7214,5
7215,5
7216,4
7217,4
7220,3
7221,2
7224,6
7225,6
7226,6
7227,5
7228,6
7229,5
7230,5
7231,4
7232,7
7233,7
7236,5
7237,7
7240,4
7241,5
7242,1
7243,2
7246,1
7247,1
7250,1
7251,2
7252,1
7253,1
7256,1
7257,1
7261,1
7262,2
7263,2
7266,1
7267,1
7268,1
7269,2
7270,1
7271,2
7274,2
7275,2
7276,1
7277,1
7279,1
7280,3
7281,3
7282,9
7283,4
7285,1
7286,3
7287,14
7424,2
7425,5
7426,7
7427,5
7428,6
7429,6
7430,5
7431,5
7432,3
7433,2
7434,6
7435,7
7436,3
7437,3
7438,6
7439,6
7440,2
7441,3
7442,1
7443,1
7445,1
7446,3
7447,4
7448,4
7449,6
7450,5
7451,7
7452,7
7453,10
7454,4
7455,6
7458,8
7459,9
7460,4
7461,6
7462,9
7463,11
7464,6
7465,6
7466,6
7467,6
7468,10
7469,10
7470,4
7471,4
7472,1
7473,1
7474,2
7475,2
7476,2
7477,3
7478,1
7479,2
7480,4
7481,4
7482,2
7483,2
7484,1
7485,1
7486,4
7487,6
7488,3
7489,3
7490,7
7491,9
7510,1
7511,2
7512,2
7513,3
7516,1
7517,1
7525,1
7526,2
7527,2
7528,1
7529,1
7531,1
7532,1
7533,2
7536,13
7537,15
7538,7
7540,1
7541,1
7542,1
7543,1
7544,1
7545,3
7546,1
7547,1
7680,3
7681,5
7682,4
7683,4
7684,5
7685,6
7686,1
7687,3
7688,4
7689,4
7690,4
7691,6
7692,3
7693,4
7694,4
7695,8
7696,5
7697,6
7698,3
7699,3
7700,3
7701,6
7702,1
7703,2
7704,4
7705,5
7706,3
7707,4
7708,7
7709,9
7710,4
7711,4
7712,5
7713,7
7714,5
7715,5
7716,3
7717,4
7718,6
7719,9
7720,4
7721,5
7722,5
7723,6
7724,3
7725,4
7726,9
7727,13
7728,3
7729,4
7730,2
7731,4
7734,2
7735,3
7736,4
7737,5
7738,2
7739,2
7740,2
7741,3
7743,1
7744,6
7745,9
7746,1
7747,2
7748,3
7749,4
7750,1
7751,1
7760,3
7761,4
7764,1
7765,1
7768,1
7769,1
7770,2
7771,3
7772,2
7773,3
7774,2
7775,2
7778,1
7779,1
7782,3
7783,3
7784,1
7785,3
7788,2
7789,2
7790,3
7791,4
7792,11
7793,7
7800,1
7801,1
7802,1
7804,4
7805,5
7806,7
7807,18
7936,1
7937,3
7938,3
7939,2
7940,4
7941,5
7942,5
7943,8
7944,9
7945,4
7946,5
7947,7
7948,5
7949,7
7950,7
7951,11
7952,6
7953,8
7954,4
7955,8
7956,2
7957,4
7958,2
7959,2
7960,3
7961,5
7962,5
7963,8
7964,4
7965,6
7966,11
7967,14
7968,6
7969,8
7970,6
7971,8
7972,2
7973,2
7974,6
7975,9
7976,2
7977,4
7978,3
7979,4
7982,1
7983,3
7984,2
7985,4
7986,1
7987,2
7989,1
7990,2
7991,3
7992,2
7993,2
7994,3
7995,4
7996,1
7997,1
7998,2
7999,2
8000,1
8001,2
8002,5
8003,8
8004,4
8005,5
8006,2
8007,2
8009,1
8020,2
8021,2
8024,1
8025,1
8026,2
8027,2
8031,1
8032,3
8033,3
8034,2
8035,2
8036,1
8037,1
8039,1
8042,1
8045,1
8046,2
8047,4
8048,2
8049,5
8050,3
8051,6
8058,3
8059,3
8062,3
8063,9
8192,1
8193,1
8194,2
8195,2
8196,6
8197,7
8198,6
8199,7
8200,5
8201,7
8202,5
8203,7
8204,5
8205,9
8206,6
8207,7
8208,5
8209,7
8210,2
8211,5
8212,5
8213,6
8214,2
8215,3
8216,3
8217,6
8218,7
8219,11
8220,4
8221,5
8222,5
8223,7
8224,5
8225,8
8226,5
8227,7
8228,4
8229,6
8230,4
8231,6
8232,3
8233,5
8234,2
8235,3
8238,7
8239,11
8240,1
8241,1
8244,2
8245,5
8246,1
8247,2
8248,2
8249,2
8250,3
8251,3
8252,1
8253,1
8254,5
8255,6
8256,4
8257,4
8258,1
8259,1
8260,1
8261,1
8262,1
8263,1
8264,1
8265,1
8266,2
8267,2
8274,1
8275,1
8280,2
8281,3
8282,1
8283,2
8284,1
8286,1
8287,1
8294,2
8295,3
8298,2
8299,1
8300,2
8301,3
8302,2
8303,2
8308,8
8309,19
8310,1
8320,2
8448,1
8449,4
8450,2
8451,3
8452,2
8453,2
8454,5
8455,6
8456,8
8457,9
8458,7
8459,10
8460,3
8461,5
8462,5
8463,7
8464,5
8465,6
8466,4
8467,6
8468,4
8469,5
8470,3
8471,4
8472,1
8473,4
8474,3
8475,7
8476,4
8477,8
8478,4
8479,6
8480,4
8481,6
8482,4
8483,8
8484,3
8485,4
8486,3
8487,4
8488,2
8489,3
8490,3
8491,5
8492,2
8493,2
8496,2
8497,3
8500,1
8501,2
8502,3
8503,3
8504,3
8505,3
8506,3
8507,3
8510,3
8511,4
8512,1
8513,1
8514,3
8515,2
8516,4
8517,5
8521,1
8523,1
8532,1
8538,1
8539,1
8541,1
8544,1
8545,1
8548,1
8549,1
8550,4
8551,5
8552,2
8553,3
8554,3
8555,5
8556,5
8557,5
8558,1
8559,1
8560,1
