16,29,10,10,35,10,32,37,10,2,0,2,16,45,5,13,10,13,8,24,10,10,10,5,27,13,21,2,24,16,10,5,10,51,24,10,13,10,16,13,2,18,21,8,13,8,5,5,62,27,13,8,10,29,13,75,94,62,48,70,91,100,75,62,81,35,8,2,5,24,8,2,27,18,27,29,21,29,18,18,37,21,13,13,45,29,24,35,35,13,16,16,16,5,8,24,54,18,13,35,45,27,40,16,29,27,35,27,10,2,5,5,5,0,2,37,18,0,0,8,16,18,40,21,18,29,27,18,59,40,56,67,59,48,24,32,16,2,2,2,8,16,16,8,40,51,29,54,32,32,18,32,37,48,29,37,59,45,29,18,13,8,8,29,21,13,16,5,40,29,37,62,27,13,18,43,24,70,35,24,21,45,21,24,2,5,24,27,13,27,24,18,29,35,27,29,16,37,16,16,24,27,13,24,40,32,5,2,8,24,13,21,35,8,18,18,37,37,24,18,64,27,29,32,37,21,10,16,37,0,8,5,13,16,35,29,16,13,10,18,21,32,48,54,72,27,24,27,21,27,16,35,0,8,0,0,35,18,37,16,27,13,29,24,10,10,21,43,81,54,40,37,10,24,35,27,24,18,29,8,35,43,27,27,18,24,13,2,18,21,13,18,48,43,32,51,43,16,27,18,24,8,75,10,45,40,8,18,45,27,40,2,2,5,13,13,29,18,48,89,48,2,13,29,24,48,8,27,64,21,37,27,45,10,24,0,45,10,16,8,13,8,45,45,72,56,37,43,62,48,97,51,45,35,21,18,21,18,13,8,48,37,13,10,100,43,72,51,78,67,67,59,64,59,32,43,13,21,40,13,10,32,24,2,230
28,42,4,9,23,9,28,47,28,0,0,9,14,28,19,14,19,14,4,28,0,9,0,4,14,14,28,4,9,9,14,19,9,33,9,9,0,0,4,0,4,19,23,0,0,4,0,4,66,4,4,28,4,9,28,57,38,9,4,19,28,52,23,71,9,0,9,9,4,4,4,4,23,19,23,42,38,23,9,14,14,14,0,0,0,0,0,0,9,0,4,9,0,4,4,4,33,23,38,19,23,4,23,9,4,14,9,23,9,0,9,19,4,0,4,9,14,0,4,4,9,14,23,28,9,0,14,19,85,4,38,33,33,23,14,19,14,4,0,0,0,0,23,14,4,4,42,23,14,14,14,4,14,28,38,33,38,14,14,23,0,4,0,23,9,14,4,4,19,9,14,33,23,19,14,9,9,19,28,28,19,9,4,4,0,0,0,19,23,4,0,19,19,52,33,9,14,23,19,9,14,14,0,14,9,4,9,0,14,19,14,14,33,0,9,28,9,14,14,14,19,0,19,14,52,4,4,4,0,9,0,0,19,9,28,23,19,0,0,19,23,14,23,42,28,28,9,19,14,19,0,9,0,4,0,0,9,19,23,9,42,19,0,0,9,14,19,9,47,42,4,23,23,19,23,9,9,23,28,14,14,19,9,19,4,0,0,9,0,9,61,9,14,9,23,38,38,9,14,0,4,14,14,14,42,9,14,19,19,28,19,0,0,0,14,0,9,9,42,38,66,14,14,14,28,14,0,28,33,28,0,4,28,0,9,4,9,14,9,4,4,33,19,33,66,47,33,23,28,33,100,23,23,19,19,0,14,0,9,4,14,4,14,4,66,14,47,19,19,14,19,42,52,28,19,0,14,14,23,28,4,0,9,4,230
26,4,18,11,24,26,19,29,16,21,21,32,40,67,49,16,3,9,19,9,24,16,13,29,44,9,18,44,31,32,42,18,4,6,26,27,45,22,11,1,18,21,14,22,37,1,19,18,27,19,29,19,22,11,24,19,11,24,13,6,8,8,4,0,6,0,14,31,13,4,21,29,49,19,27,13,11,14,14,18,22,22,32,24,22,9,4,8,6,3,1,8,18,14,18,11,26,14,31,9,13,18,49,36,26,29,32,70,40,22,18,13,22,6,18,18,34,36,14,22,18,16,19,40,16,8,19,45,72,52,44,44,49,32,27,21,6,3,16,36,6,26,14,34,54,36,45,18,26,13,24,26,32,34,11,24,32,40,26,9,1,19,34,39,32,22,8,27,22,54,34,27,21,19,26,6,6,13,9,26,11,18,9,1,8,31,40,47,18,24,26,14,8,8,26,31,44,6,18,18,14,16,14,18,9,27,11,4,11,34,44,21,22,18,19,11,19,14,42,32,44,21,27,19,21,18,8,4,21,1,18,6,21,16,19,29,16,19,3,13,13,19,29,54,68,45,27,18,11,19,18,8,8,16,27,14,42,29,29,24,22,14,18,11,4,16,0,42,39,34,27,42,22,22,31,11,9,29,8,8,26,18,24,11,18,22,13,16,3,21,1,3,14,47,57,57,11,39,24,18,29,16,13,27,42,21,31,18,29,13,4,18,6,13,26,4,4,16,63,47,83,34,42,50,40,32,37,57,34,21,14,16,14,9,4,3,34,21,16,14,9,29,27,100,29,32,39,49,70,45,26,11,16,24,36,9,9,8,13,6,29,9,14,9,29,27,22,21,26,32,50,37,42,19,22,19,32,16,22,8,6,3,1,4,230
25,8,21,14,26,25,24,22,18,30,16,57,64,100,62,32,2,7,16,7,22,10,8,24,50,12,21,27,16,23,41,25,23,26,18,37,48,28,27,45,20,20,13,17,26,7,13,10,30,20,26,28,16,13,16,26,18,17,20,12,24,12,13,3,2,2,7,17,10,3,5,16,44,38,12,17,10,12,22,27,22,25,26,13,8,6,7,5,3,2,0,5,14,11,16,21,26,18,43,16,12,12,17,24,22,31,24,65,33,22,16,13,10,4,10,12,13,15,8,6,23,15,22,25,14,11,20,24,43,32,22,27,33,12,12,11,8,4,3,12,14,23,16,7,37,37,41,24,18,12,15,24,20,23,11,14,17,25,16,15,2,8,21,20,16,12,11,18,17,24,38,24,16,11,11,6,4,14,7,15,11,10,4,2,6,12,27,23,17,12,17,10,14,12,21,15,31,20,20,14,6,6,12,8,11,17,2,2,4,14,32,11,17,18,18,7,5,17,31,20,31,21,18,8,10,14,8,3,3,0,6,7,8,8,7,18,15,13,6,3,15,17,17,31,48,22,16,8,7,13,6,3,5,11,11,11,12,11,15,15,4,7,5,7,8,4,10,23,27,13,21,34,7,16,10,2,6,12,8,3,15,10,21,10,4,10,5,8,0,8,4,8,2,31,55,24,10,15,3,16,6,6,2,5,32,5,21,24,11,21,4,7,5,2,10,2,0,10,35,25,41,8,10,21,11,12,14,20,15,14,7,4,14,5,5,3,28,14,10,7,3,15,21,31,37,16,15,15,28,18,33,7,8,13,7,16,3,6,4,4,8,4,12,18,14,16,11,15,17,16,20,20,21,22,17,14,13,13,23,8,11,3,4,3,230
16,7,4,7,9,7,21,40,35,59,28,50,66,76,33,35,2,2,11,7,11,21,2,14,54,16,7,21,9,35,21,38,50,38,66,59,69,59,52,78,23,30,19,9,16,11,2,4,28,23,14,21,21,7,19,23,23,30,19,14,30,16,14,2,2,4,9,11,21,2,14,26,69,23,11,23,11,11,23,28,38,73,52,28,35,28,21,9,9,2,4,14,7,21,9,11,30,19,21,9,16,4,16,26,30,59,42,97,69,33,33,23,35,14,9,4,23,30,11,11,28,16,26,28,14,16,21,33,57,69,23,38,57,30,26,19,19,4,4,16,9,21,11,14,64,45,61,16,23,23,21,26,21,33,28,28,38,40,21,14,4,4,26,23,21,9,9,9,38,23,50,35,30,35,26,23,7,28,9,26,23,14,11,0,11,26,38,26,19,14,14,11,19,9,35,26,52,14,35,47,21,14,11,14,33,26,0,0,7,26,45,7,9,9,23,16,7,19,23,11,42,26,40,28,28,28,2,19,26,2,9,9,16,11,19,21,14,21,7,11,4,9,33,42,76,35,47,40,21,30,23,7,11,23,21,23,28,19,28,21,21,7,11,9,14,4,0,64,40,35,28,66,23,38,40,14,21,23,14,9,33,21,28,9,26,7,11,19,0,11,7,0,4,64,35,52,35,42,14,26,45,30,19,21,50,40,42,59,14,21,11,45,9,16,7,11,2,19,57,69,100,47,59,59,50,59,61,57,28,23,30,11,21,14,11,21,35,35,21,16,11,45,71,64,35,23,47,30,69,54,64,45,35,47,23,35,11,16,42,14,19,4,19,16,30,26,38,47,40,47,59,57,83,50,52,57,45,28,14,14,11,11,16,4,230
31,0,0,6,6,12,6,18,6,12,0,12,31,0,6,6,0,0,6,0,0,12,12,18,31,0,6,18,25,6,12,12,6,6,12,6,6,0,0,0,12,12,6,12,6,12,6,0,18,18,12,0,0,6,0,6,6,12,18,6,0,6,0,0,0,0,0,25,12,0,18,0,25,18,25,0,0,12,0,6,12,18,18,12,6,6,0,6,6,0,6,0,12,0,0,0,50,18,12,6,0,6,12,12,0,12,0,25,12,12,6,0,0,0,6,0,6,6,6,6,18,18,25,0,12,6,6,0,6,6,18,12,6,0,6,6,6,0,12,0,0,6,6,6,56,31,18,18,25,18,18,12,6,6,12,0,12,0,6,0,6,6,6,18,6,18,0,18,12,31,37,25,12,6,12,6,0,12,6,12,12,12,0,0,6,6,18,18,12,18,18,6,25,6,25,25,50,18,25,6,12,6,12,6,0,12,0,0,0,6,18,6,12,25,37,25,6,6,37,6,37,31,18,12,12,0,0,6,6,0,0,0,0,0,0,0,12,18,12,25,18,18,6,43,31,18,43,18,12,6,0,0,6,6,12,6,0,6,0,12,18,31,25,43,12,12,0,0,37,37,25,37,12,12,12,0,6,6,6,6,18,0,50,18,43,37,25,93,0,6,12,0,0,50,12,18,31,12,12,25,18,12,12,25,50,18,12,37,12,31,6,100,12,6,0,18,6,12,37,43,81,25,43,75,18,18,37,18,43,18,43,18,25,18,12,37,56,12,18,12,0,31,62,68,31,6,31,37,50,56,25,37,50,37,25,12,18,25,25,31,6,0,6,62,0,25,12,6,56,31,18,75,75,25,25,31,25,18,25,6,12,6,18,6,230
11,11,5,15,1,19,1,15,21,19,19,23,29,11,0,21,11,23,27,19,15,17,7,19,25,13,43,15,29,49,31,13,9,5,3,15,7,3,3,3,21,13,13,15,15,17,13,7,13,13,31,27,35,43,17,15,9,7,23,31,25,19,7,5,3,21,13,13,19,11,27,17,27,27,43,33,33,43,19,29,56,25,35,29,66,100,52,7,15,23,27,37,19,21,21,11,35,33,56,37,43,33,35,31,19,17,47,52,49,37,9,33,17,25,15,37,17,5,11,13,43,25,27,21,11,43,17,31,29,15,5,5,9,17,0,0,3,9,29,33,15,27,35,7,31,25,43,15,15,17,45,49,35,31,25,29,23,15,21,19,3,0,33,19,39,13,9,17,52,31,41,29,35,15,35,50,39,37,31,27,50,39,9,35,15,5,35,19,15,33,17,17,39,25,47,49,50,21,45,41,52,41,60,52,92,35,29,3,5,7,7,27,60,39,17,15,49,52,72,41,37,27,33,23,11,21,23,35,25,13,13,5,43,33,49,37,37,29,23,7,9,94,43,41,9,25,19,7,15,23,23,45,3,1,7,7,41,56,39,47,39,23,13,23,21,11,35,17,58,23,37,23,13,9,39,29,17,5,9,13,29,49,25,80,31,9,27,31,11,41,80,37,68,33,47,13,17,15,33,35,11,41,21,25,50,25,17,33,17,25,21,11,15,7,19,68,68,41,43,29,13,25,29,15,29,31,9,27,25,47,25,23,21,15,3,1,1,3,17,15,35,43,39,68,21,23,19,39,21,17,13,52,41,29,13,11,37,15,5,11,3,23,15,25,23,50,29,43,33,23,43,31,17,23,15,39,43,13,13,27,23,11,3,1,230
10,13,4,10,8,4,3,14,15,11,9,10,22,11,6,12,8,9,11,7,0,2,4,10,13,8,23,8,10,25,18,9,4,4,3,3,9,1,2,4,4,2,5,9,8,5,5,8,13,8,9,9,13,14,9,4,3,5,9,11,5,11,3,3,4,4,9,5,8,4,7,9,18,18,15,16,10,17,19,25,21,16,38,77,100,51,50,14,7,10,9,10,5,8,9,4,20,14,12,18,13,18,22,11,13,13,25,27,24,21,14,9,9,13,4,14,3,4,5,4,36,9,14,14,8,16,24,21,13,12,5,6,1,4,0,3,0,1,11,15,12,14,13,5,15,12,22,12,8,8,18,32,22,11,10,7,4,9,9,10,2,1,6,9,16,8,1,2,29,20,22,5,16,10,15,14,18,19,23,22,18,12,4,10,6,4,13,10,9,9,8,5,17,23,29,10,33,12,20,13,20,22,22,15,29,13,8,4,0,3,7,11,15,9,15,5,15,18,21,21,25,20,13,9,4,8,8,15,9,4,1,3,8,11,17,11,9,9,14,9,7,24,22,18,18,9,16,6,9,1,6,18,4,0,4,4,7,11,14,14,9,12,7,1,13,15,11,10,10,8,18,8,2,7,9,6,4,1,2,4,5,11,5,22,13,7,10,4,5,7,30,16,38,24,16,7,4,7,7,7,8,11,6,4,13,10,6,3,9,6,4,2,6,12,5,17,16,17,17,10,7,6,6,9,6,13,7,5,8,12,9,13,7,4,8,1,0,2,0,4,13,18,16,23,9,6,6,9,9,9,2,10,15,9,9,13,9,2,1,2,0,10,3,2,1,12,10,15,15,5,9,9,4,9,9,17,10,7,3,4,6,1,0,3,230
17,17,2,12,5,15,12,10,20,10,7,12,27,22,10,37,12,12,15,12,10,12,0,5,5,5,5,10,5,27,32,10,15,15,10,2,27,5,2,12,12,10,7,17,7,0,2,17,20,0,10,32,2,10,10,10,2,2,5,7,5,2,2,0,5,2,17,0,5,0,7,5,20,17,10,10,5,2,32,50,60,75,77,75,100,80,80,17,5,15,7,17,5,17,7,12,25,20,7,7,37,37,20,40,57,25,50,60,45,45,42,35,30,15,12,17,12,0,5,0,40,10,10,32,7,40,35,32,37,25,15,7,7,10,2,0,0,2,10,20,2,20,20,10,20,7,32,12,17,15,12,77,57,45,40,70,30,37,35,17,2,10,5,7,10,5,0,12,42,25,25,25,17,10,15,37,42,47,37,37,45,35,7,27,12,2,7,10,7,0,15,5,25,35,25,20,27,10,42,32,27,35,22,22,50,27,17,12,0,7,17,20,22,12,10,5,67,22,35,10,32,20,7,17,10,15,15,40,17,7,5,5,15,20,30,12,10,12,7,10,22,45,20,35,22,15,12,7,17,15,22,32,5,0,5,10,17,20,27,15,25,7,12,40,17,12,27,25,35,15,30,17,7,20,17,20,7,2,5,10,17,12,15,37,27,32,10,25,20,12,40,32,47,37,50,35,7,15,12,12,17,20,10,10,17,10,2,15,27,22,20,17,20,30,25,30,37,40,25,50,17,22,15,15,7,35,22,7,22,20,37,17,37,12,15,10,0,10,0,7,32,45,20,52,27,15,20,35,22,25,7,45,65,35,35,37,42,15,0,5,0,20,2,17,15,17,32,27,70,25,25,32,32,40,55,37,35,2,35,35,20,17,0,7,230
0,0,9,9,0,27,18,9,27,9,18,9,63,27,18,45,0,27,18,0,0,9,0,18,0,9,27,0,0,18,36,18,0,9,18,18,45,9,18,9,9,18,27,0,9,0,0,9,18,9,9,36,9,0,0,0,0,0,18,9,0,18,0,18,9,27,0,0,9,0,0,0,18,9,18,18,9,36,27,36,9,54,36,72,100,27,45,0,18,9,0,9,18,0,18,9,18,9,18,9,18,9,36,9,18,9,18,9,0,0,0,0,0,18,0,27,18,0,9,0,18,18,0,9,18,36,9,0,9,0,9,9,9,9,9,0,0,0,18,27,18,0,27,0,0,0,27,9,18,9,0,45,72,0,9,9,36,63,0,27,0,0,18,0,18,0,0,9,18,18,36,54,0,9,9,18,36,36,9,0,27,18,0,0,0,0,0,9,0,9,45,0,27,9,9,27,45,9,9,0,9,9,27,9,27,27,18,9,0,0,9,9,27,9,9,27,54,18,27,9,27,9,0,0,18,0,18,9,9,9,0,0,36,18,18,18,27,9,9,18,9,18,27,36,27,18,0,0,0,9,9,9,9,0,0,9,9,27,36,36,27,9,27,27,27,9,63,36,45,18,18,0,0,0,18,18,9,18,0,0,0,27,9,36,18,45,45,81,27,9,45,54,9,36,9,0,9,9,9,18,0,18,0,0,18,9,0,27,54,9,27,36,36,0,0,9,18,36,18,18,0,9,9,0,9,0,0,0,9,9,27,27,18,18,9,9,0,0,0,0,9,63,18,63,9,18,36,9,0,9,18,36,9,72,9,9,9,9,27,36,9,9,36,9,9,0,36,27,45,18,54,18,18,36,18,36,18,27,9,18,9,0,0,9,230
0,4,10,15,16,16,20,5,2,9,35,6,30,10,9,8,8,21,21,19,2,0,2,0,0,12,13,10,21,10,19,1,0,12,17,10,4,15,6,17,6,4,13,15,19,2,1,1,19,16,17,8,12,5,8,21,23,28,8,4,6,10,5,15,5,17,8,13,24,10,16,1,17,9,8,8,9,2,12,1,1,2,8,5,0,2,2,4,6,10,13,26,21,36,13,4,20,1,8,17,9,9,9,13,15,17,10,12,28,52,60,19,17,6,9,8,16,17,27,8,16,16,19,5,8,30,45,72,52,67,34,54,53,79,67,79,28,19,36,10,15,19,20,10,20,9,35,34,19,10,4,10,17,27,38,32,36,78,34,19,27,26,17,10,16,31,12,6,27,10,15,20,8,4,20,17,31,24,13,19,30,42,26,6,15,4,5,41,20,19,17,19,36,27,12,16,5,8,21,15,9,16,23,32,47,43,30,28,21,9,45,30,16,19,19,16,28,15,4,24,17,16,12,39,36,67,100,69,98,89,75,49,26,13,17,36,32,21,23,9,32,13,4,13,13,10,12,19,35,73,45,24,30,31,39,23,21,38,71,27,28,53,24,16,13,12,15,10,10,21,36,26,24,39,36,58,61,30,64,39,26,34,15,17,17,12,30,1,15,32,16,12,5,9,5,26,34,28,52,49,49,41,47,45,23,32,46,30,17,19,9,12,15,10,16,5,8,2,10,30,31,30,34,20,27,41,24,35,19,54,53,5,30,9,8,5,5,8,5,9,6,0,8,13,34,13,31,19,35,31,36,19,30,38,53,47,34,1,26,26,12,2,27,20,16,8,9,20,31,15,26,41,31,34,24,28,27,31,10,27,21,8,35,0,230
0,4,2,5,4,15,5,9,2,2,6,1,13,13,17,6,2,8,12,20,0,0,1,0,0,4,6,6,2,9,16,0,4,10,8,12,9,2,6,4,9,6,12,17,16,2,2,0,5,16,12,5,19,4,9,10,8,2,4,4,5,5,2,2,9,6,6,5,23,16,10,0,9,13,6,10,4,6,9,2,0,2,2,2,0,1,2,2,5,8,10,9,15,31,12,2,19,8,9,8,9,5,6,9,19,13,12,10,42,53,12,27,10,4,12,6,8,16,21,0,9,12,6,4,6,19,27,57,38,36,60,84,67,100,84,56,12,12,41,10,13,28,13,8,13,6,21,21,10,8,1,9,19,23,56,52,58,63,32,16,19,17,6,16,28,24,27,16,38,17,8,26,2,2,15,10,19,17,10,16,34,32,23,5,16,1,8,19,16,43,23,27,31,20,26,13,2,8,9,8,9,15,16,26,30,34,26,15,13,16,52,27,19,30,27,28,27,19,6,26,16,21,10,31,21,43,60,60,76,58,64,32,23,12,16,32,50,26,21,19,26,21,10,13,12,1,9,30,35,60,68,36,43,49,56,31,26,38,35,24,30,49,43,31,21,28,8,9,9,20,24,15,17,35,26,47,39,20,41,27,31,36,31,32,17,6,16,9,24,15,12,8,6,10,6,17,23,32,61,56,71,54,53,46,30,45,42,35,21,9,21,8,10,10,12,9,4,1,13,26,34,30,35,49,38,41,42,42,27,63,53,19,27,15,10,6,12,6,5,12,8,5,8,13,23,31,31,23,32,35,47,26,42,36,47,56,21,2,12,21,9,0,31,6,6,8,8,17,23,21,23,46,36,32,23,31,32,50,16,34,19,6,35,5,230
0,12,6,8,3,15,6,5,0,3,15,3,12,10,6,3,5,24,20,22,10,3,1,0,5,22,15,10,3,8,5,0,1,13,13,13,8,12,6,8,5,5,5,24,20,25,6,1,27,20,15,13,5,3,6,8,17,13,6,8,1,5,5,6,5,12,10,8,27,13,12,3,25,24,10,12,5,1,1,1,1,1,1,3,0,1,1,5,3,3,8,18,36,32,18,13,32,8,10,15,0,17,34,27,32,29,24,34,34,58,51,27,22,31,20,12,12,24,60,8,13,20,12,22,13,31,27,32,46,58,43,44,44,86,62,46,22,25,56,13,31,17,22,17,18,20,34,43,34,15,17,13,17,20,32,27,31,60,32,12,20,12,13,41,36,46,17,12,36,25,15,34,15,8,31,18,32,29,20,29,53,67,56,24,24,3,32,46,24,41,36,36,44,36,24,24,12,24,36,48,48,48,68,53,68,70,81,74,31,13,39,29,34,36,25,18,44,15,12,37,18,13,15,41,50,86,100,62,81,75,86,75,31,34,24,43,48,48,46,29,62,20,0,12,20,24,37,44,39,81,43,41,50,27,68,51,31,72,63,44,36,68,36,20,15,25,22,18,12,29,34,29,25,53,53,62,65,53,62,46,32,32,37,44,39,17,31,6,22,18,13,20,3,8,22,25,44,34,44,32,41,41,29,29,41,56,55,60,53,24,22,22,17,24,13,18,12,8,17,32,51,34,32,36,43,39,39,32,39,67,46,37,48,8,10,6,3,17,8,25,15,12,8,15,46,34,36,29,44,44,46,48,36,24,41,44,36,8,12,31,12,0,13,17,15,13,10,20,24,34,41,34,32,32,46,46,34,58,20,34,12,10,31,1,230
0,11,16,11,11,16,33,33,5,11,22,22,27,16,16,16,11,22,27,16,11,0,0,0,5,0,38,5,27,27,11,5,0,22,50,16,44,27,16,33,11,22,11,5,38,5,16,0,27,0,11,16,5,5,16,33,44,44,16,11,16,5,16,33,22,22,27,11,11,5,27,0,5,5,11,22,11,11,22,5,0,11,5,0,0,0,11,0,11,5,0,5,16,16,11,16,11,16,5,27,16,27,16,16,22,33,0,11,33,22,38,22,11,5,11,27,22,16,33,11,16,16,38,33,11,11,33,11,22,5,0,0,11,16,0,5,11,0,5,11,11,44,44,5,11,27,33,16,16,5,11,0,5,5,0,0,0,11,5,5,5,0,11,27,16,16,22,11,22,5,0,22,16,16,5,5,11,27,33,5,22,55,55,11,33,11,27,16,27,33,38,50,11,27,22,22,5,5,5,33,22,5,16,5,44,22,61,66,33,22,22,44,33,38,33,27,16,33,16,11,27,16,11,16,16,44,5,5,16,66,100,38,38,33,16,16,38,16,33,22,61,11,0,22,22,5,5,22,0,38,50,38,55,11,33,33,33,33,50,38,5,72,50,27,16,22,27,5,5,16,16,22,11,16,5,27,33,22,0,16,11,22,22,5,55,33,38,0,33,0,22,16,0,11,33,44,38,38,5,38,22,44,44,0,33,61,27,55,55,11,27,33,22,27,16,5,11,16,11,50,27,38,33,66,27,16,33,27,11,38,22,22,50,16,22,44,27,0,16,38,27,16,11,11,33,22,38,33,27,22,77,22,22,33,44,50,44,16,16,27,22,5,11,5,44,11,27,11,16,16,50,16,38,5,27,16,44,38,16,11,22,44,16,11,230
26,22,2,14,8,4,2,6,6,10,6,4,10,6,16,28,18,18,18,36,40,34,4,0,32,4,8,10,10,10,10,2,4,2,6,2,8,4,6,10,4,10,10,22,30,30,4,2,8,8,6,8,6,6,10,12,8,12,10,12,4,22,26,8,4,6,20,18,18,26,20,4,10,8,12,4,8,18,16,36,32,38,30,20,40,100,48,26,16,18,8,16,16,20,14,8,18,18,22,12,8,10,16,2,16,16,20,16,14,20,14,10,10,12,24,12,36,20,36,18,18,10,18,10,8,10,10,12,10,10,4,12,14,12,16,6,6,2,18,34,34,26,18,20,51,18,14,12,2,2,6,0,4,6,10,28,32,10,8,12,16,24,26,22,28,22,28,38,16,14,6,12,6,4,16,34,26,55,59,48,57,30,44,26,12,18,20,30,22,28,18,18,20,2,6,22,12,10,12,18,36,34,14,24,14,32,30,16,36,26,24,32,44,32,12,12,6,0,6,12,16,20,12,30,28,22,32,34,32,14,51,40,22,48,24,38,36,32,42,10,22,12,12,18,10,8,14,12,24,38,18,46,38,38,26,32,32,30,51,38,30,18,18,12,6,16,8,14,2,8,14,24,18,28,30,16,12,14,26,24,77,28,34,36,28,20,8,6,0,6,0,6,12,8,22,32,36,28,18,28,18,32,22,22,40,34,32,28,20,22,0,16,4,20,4,16,2,6,8,14,22,36,32,36,40,38,28,42,55,30,26,18,30,20,14,6,14,6,16,20,16,18,18,32,10,53,38,28,40,53,38,24,34,14,38,14,8,28,0,0,0,30,10,6,8,14,12,32,26,26,18,38,18,34,36,32,40,12,40,30,26,0,0,0,230
20,22,5,14,10,11,1,2,10,17,2,4,7,11,11,17,20,19,19,22,31,11,1,1,22,1,7,2,13,20,16,14,2,0,0,1,0,0,0,2,13,13,14,14,23,35,10,1,14,5,4,14,14,4,4,7,5,7,4,4,7,10,13,5,7,10,13,10,26,22,17,2,4,8,11,5,7,13,34,50,31,35,58,88,100,79,80,70,14,17,13,14,19,32,16,4,19,19,19,16,14,23,29,40,46,50,77,98,97,100,55,31,14,16,20,7,28,22,25,25,26,19,17,7,14,10,17,19,11,22,35,40,53,40,25,19,14,8,16,32,19,23,28,41,32,28,13,22,4,7,7,14,17,8,16,34,32,20,29,10,14,29,29,28,46,26,35,37,17,22,11,10,13,13,22,23,19,44,52,65,55,35,43,29,14,20,19,62,38,37,35,37,10,7,11,17,13,16,16,56,52,64,77,73,82,74,71,22,35,23,25,28,49,31,26,43,13,0,7,14,5,14,8,25,43,46,43,47,38,28,41,50,55,38,37,47,28,32,41,26,7,32,17,5,10,14,8,28,37,52,53,68,56,71,70,47,43,32,43,35,11,10,32,32,2,23,5,11,4,14,4,37,37,38,46,50,25,26,40,41,55,32,55,44,16,8,19,13,0,17,1,4,8,8,16,25,32,37,20,25,22,35,17,32,59,68,37,23,41,25,5,31,11,4,5,17,2,1,14,10,20,38,43,44,34,35,44,61,52,41,23,17,14,5,32,5,29,1,10,14,16,10,16,32,31,55,59,32,37,64,38,37,40,40,37,20,19,34,17,0,28,19,14,8,8,7,8,28,4,22,34,49,38,38,32,35,67,25,31,26,40,14,1,0,230
0,0,4,11,9,9,6,23,30,30,30,18,16,32,20,37,18,32,16,44,39,44,11,2,16,9,4,4,9,18,27,20,4,2,11,9,11,6,0,6,11,9,13,11,23,37,11,9,2,6,0,4,9,4,9,9,2,2,2,2,4,2,6,0,9,6,9,16,25,37,39,4,16,2,6,4,9,16,18,37,53,65,48,55,53,81,81,37,11,13,18,18,23,16,30,16,23,18,9,11,32,9,27,2,23,37,37,37,44,58,39,27,11,13,23,18,37,27,39,13,9,25,16,18,30,11,9,13,13,18,16,23,34,30,25,20,23,11,16,37,23,18,30,11,32,20,13,27,6,20,30,16,18,20,23,41,37,25,32,20,30,20,51,25,37,27,30,46,20,37,13,11,25,18,32,55,58,67,90,100,81,67,86,76,18,30,20,67,27,32,32,16,6,6,13,23,27,6,6,27,46,62,79,39,41,46,58,44,44,37,37,39,34,48,18,11,37,2,2,13,11,13,11,32,39,48,23,51,27,11,90,46,37,69,25,44,30,44,27,23,4,44,13,9,6,20,20,34,41,41,39,37,46,48,51,44,44,27,39,30,27,13,20,23,4,34,2,25,2,11,13,25,34,16,20,37,13,23,20,39,41,48,41,60,37,13,6,2,2,34,2,25,18,9,27,30,34,20,16,27,11,39,18,34,41,58,46,30,48,9,25,16,2,2,6,23,11,4,6,18,37,34,37,53,37,60,37,27,39,25,32,23,13,23,13,4,16,2,18,16,18,23,23,25,18,25,30,23,51,53,51,34,44,53,27,16,4,18,9,0,9,13,18,6,6,18,11,30,20,25,34,39,30,34,39,34,13,13,27,16,32,6,2,0,230
47,5,5,41,5,5,5,5,17,41,17,0,23,35,23,0,29,35,17,47,11,5,0,0,47,35,23,5,17,5,17,17,29,11,5,5,5,0,23,23,11,23,5,17,0,11,5,0,35,17,5,11,23,5,0,0,5,17,5,5,0,11,11,5,11,11,5,17,23,11,0,5,11,47,0,11,17,11,11,29,17,23,23,29,29,41,17,17,5,17,11,17,5,0,23,11,23,35,35,5,17,11,41,5,23,23,17,5,17,17,29,5,17,11,23,11,0,29,0,11,41,64,23,35,17,23,11,11,11,17,23,23,41,17,11,5,11,5,29,35,29,11,5,11,58,35,35,41,5,17,11,11,41,29,11,47,64,47,64,23,35,17,52,47,29,5,5,5,47,17,23,47,5,5,0,52,41,64,47,35,29,47,47,47,29,17,23,70,5,29,23,5,29,11,17,29,11,11,23,35,35,52,41,41,47,58,58,17,47,47,41,23,52,23,5,5,82,23,11,29,23,23,17,41,47,58,52,35,70,35,35,52,47,52,35,41,29,23,17,11,29,5,5,5,17,17,23,23,35,52,35,70,70,47,29,29,47,35,70,35,11,5,23,23,5,17,17,23,0,47,17,29,58,35,23,47,41,35,64,17,47,29,35,88,17,5,5,5,0,11,0,64,23,23,11,35,52,35,70,41,70,70,11,70,23,88,52,29,5,0,29,35,5,11,0,64,23,17,5,5,41,35,47,35,82,52,47,100,94,76,11,17,23,23,35,11,17,0,35,5,11,29,35,23,35,52,58,41,47,88,70,35,100,5,52,5,5,47,11,0,5,23,5,11,0,11,23,47,29,29,52,64,17,47,17,76,64,11,35,52,11,5,0,0,230
